"SEX"	"mage"	"grp"	"firstmar"	"pct"
2	75	"HS"	1	0.0304
2	76	"BS"	1	0.0052
2	76	"HS"	1	0.0088
2	77	"ADV"	1	0.0281
2	77	"HS"	1	0.0238
2	78	"HS"	1	0.0344
2	79	"ADV"	1	0.0056
2	79	"HS"	1	0.0359
2	80	"ADV"	1	0.0126
2	80	"HS"	1	0.0229
2	81	"BS"	1	0.0091
2	81	"HS"	1	0.0121
2	82	"ADV"	1	0.0042
2	82	"BS"	1	0.0054
2	82	"HS"	1	0.0269
2	83	"BS"	1	0.006
2	83	"HS"	1	0.0241
2	84	"HS"	1	0.0057
2	85	"BS"	1	0.0033
2	85	"HS"	1	0.019
2	86	"BS"	1	0.0026
2	87	"ADV"	1	0.0006
2	87	"HS"	1	0.0064
2	88	"BS"	1	0.0077
2	89	"ADV"	1	0.0026
2	89	"HS"	1	0.024
2	90	"BS"	1	0.0055
2	90	"HS"	1	0.003
2	91	"HS"	1	0.0094
2	92	"HS"	1	0.0035
2	93	"BS"	1	0.004
2	93	"HS"	1	0.0049
2	94	"ADV"	1	0.0035
2	94	"HS"	1	0.0127
1	14	"NILF"	1	0.0083
1	15	"EMP"	1	0.0718
1	15	"NILF"	1	1.4374
1	15	"UNEMP"	1	0.1121
1	16	"EMP"	1	0.1534
1	16	"NILF"	1	1.7825
1	16	"UNEMP"	1	0.478
1	17	"EMP"	1	0.3678
1	17	"NILF"	1	1.466
1	17	"UNEMP"	1	0.9372
1	18	"EMP"	1	0.8905
1	18	"NILF"	1	2.498
1	18	"UNEMP"	1	2.6915
1	19	"EMP"	1	1.5821
1	19	"NILF"	1	2.3125
1	19	"UNEMP"	1	2.8112
1	20	"EMP"	1	2.4077
1	20	"NILF"	1	3.1067
1	20	"UNEMP"	1	3.9099
1	21	"EMP"	1	3.4579
1	21	"NILF"	1	3.8497
1	21	"UNEMP"	1	4.9085
1	22	"EMP"	1	4.6374
1	22	"NILF"	1	4.5019
1	22	"UNEMP"	1	5.3235
1	23	"EMP"	1	5.3284
1	23	"NILF"	1	5.4304
1	23	"UNEMP"	1	6.4599
1	24	"EMP"	1	5.855
1	24	"NILF"	1	4.6599
1	24	"UNEMP"	1	5.4952
1	25	"EMP"	1	6.1807
1	25	"NILF"	1	4.7381
1	25	"UNEMP"	1	6.4492
1	26	"EMP"	1	7.0014
1	26	"NILF"	1	4.4103
1	26	"UNEMP"	1	5.2227
1	27	"EMP"	1	6.9961
1	27	"NILF"	1	4.7904
1	27	"UNEMP"	1	5.3467
1	28	"EMP"	1	6.7425
1	28	"NILF"	1	4.4517
1	28	"UNEMP"	1	5.467
1	29	"EMP"	1	6.4434
1	29	"NILF"	1	3.7853
1	29	"UNEMP"	1	4.6156
1	30	"EMP"	1	5.68
1	30	"NILF"	1	3.9544
1	30	"UNEMP"	1	4.1192
1	31	"EMP"	1	5.0934
1	31	"NILF"	1	3.0367
1	31	"UNEMP"	1	3.6838
1	32	"EMP"	1	4.0618
1	32	"NILF"	1	3.2308
1	32	"UNEMP"	1	2.9029
1	33	"EMP"	1	3.407
1	33	"NILF"	1	2.5979
1	33	"UNEMP"	1	3.8561
1	34	"EMP"	1	3.0437
1	34	"NILF"	1	2.2004
1	34	"UNEMP"	1	2.5484
1	35	"EMP"	1	2.6005
1	35	"NILF"	1	2.1054
1	35	"UNEMP"	1	2.9336
1	36	"EMP"	1	2.2144
1	36	"NILF"	1	1.8465
1	36	"UNEMP"	1	1.7092
1	37	"EMP"	1	1.9163
1	37	"NILF"	1	1.5755
1	37	"UNEMP"	1	1.7287
1	38	"EMP"	1	1.7544
1	38	"NILF"	1	1.58
1	38	"UNEMP"	1	1.7631
1	39	"EMP"	1	1.5054
1	39	"NILF"	1	1.3231
1	39	"UNEMP"	1	2.0165
1	40	"EMP"	1	1.3495
1	40	"NILF"	1	1.6688
1	40	"UNEMP"	1	1.3591
1	41	"EMP"	1	1.0409
1	41	"NILF"	1	0.9546
1	41	"UNEMP"	1	1.5414
1	42	"EMP"	1	0.9553
1	42	"NILF"	1	0.7844
1	42	"UNEMP"	1	1.0781
1	43	"EMP"	1	0.8541
1	43	"NILF"	1	0.6272
1	43	"UNEMP"	1	1.013
1	44	"EMP"	1	0.636
1	44	"NILF"	1	1.0332
1	44	"UNEMP"	1	1.0662
1	45	"EMP"	1	0.6854
1	45	"NILF"	1	1.1336
1	45	"UNEMP"	1	0.6139
1	46	"EMP"	1	0.6187
1	46	"NILF"	1	0.9381
1	46	"UNEMP"	1	0.6606
1	47	"EMP"	1	0.5692
1	47	"NILF"	1	0.7492
1	47	"UNEMP"	1	0.4658
1	48	"EMP"	1	0.5056
1	48	"NILF"	1	0.7277
1	48	"UNEMP"	1	0.6067
1	49	"EMP"	1	0.4516
1	49	"NILF"	1	0.824
1	49	"UNEMP"	1	0.5146
1	50	"EMP"	1	0.3442
1	50	"NILF"	1	0.6553
1	50	"UNEMP"	1	0.6033
1	51	"EMP"	1	0.3658
1	51	"NILF"	1	0.548
1	51	"UNEMP"	1	0.5807
1	52	"EMP"	1	0.3052
1	52	"NILF"	1	0.6888
1	52	"UNEMP"	1	0.2424
1	53	"EMP"	1	0.2696
1	53	"NILF"	1	0.5419
1	53	"UNEMP"	1	0.3405
1	54	"EMP"	1	0.2662
1	54	"NILF"	1	0.718
1	54	"UNEMP"	1	0.2691
1	55	"EMP"	1	0.199
1	55	"NILF"	1	0.6224
1	55	"UNEMP"	1	0.1729
1	56	"EMP"	1	0.1769
1	56	"NILF"	1	0.6528
1	56	"UNEMP"	1	0.3182
1	57	"EMP"	1	0.2007
1	57	"NILF"	1	0.7756
1	57	"UNEMP"	1	0.1337
1	58	"EMP"	1	0.1402
1	58	"NILF"	1	0.6748
1	58	"UNEMP"	1	0.0808
1	59	"EMP"	1	0.1136
1	59	"NILF"	1	0.7078
1	59	"UNEMP"	1	0.0291
1	60	"EMP"	1	0.0998
1	60	"NILF"	1	0.5557
1	60	"UNEMP"	1	0.1707
1	61	"EMP"	1	0.0924
1	61	"NILF"	1	0.4726
1	61	"UNEMP"	1	0.1096
1	62	"EMP"	1	0.0831
1	62	"NILF"	1	0.5386
1	62	"UNEMP"	1	0.0576
1	63	"EMP"	1	0.0398
1	63	"NILF"	1	0.5778
1	63	"UNEMP"	1	0.0805
1	64	"EMP"	1	0.0456
1	64	"NILF"	1	0.5426
1	64	"UNEMP"	1	0.0298
1	65	"EMP"	1	0.0353
1	65	"NILF"	1	0.4955
1	65	"UNEMP"	1	0.0404
1	66	"EMP"	1	0.0284
1	66	"NILF"	1	0.2863
1	67	"EMP"	1	0.0285
1	67	"NILF"	1	0.2233
1	68	"EMP"	1	0.0071
1	68	"NILF"	1	0.3577
1	68	"UNEMP"	1	0.0511
1	69	"EMP"	1	0.024
1	69	"NILF"	1	0.328
1	69	"UNEMP"	1	0.0752
1	70	"EMP"	1	0.0114
1	70	"NILF"	1	0.2487
1	70	"UNEMP"	1	0.0153
1	71	"EMP"	1	0.0122
1	71	"NILF"	1	0.2961
1	72	"EMP"	1	0.0132
1	72	"NILF"	1	0.2717
1	72	"UNEMP"	1	0.0169
1	73	"EMP"	1	0.0003
1	73	"NILF"	1	0.2032
1	73	"UNEMP"	1	0.0363
1	74	"EMP"	1	0.0086
1	74	"NILF"	1	0.2422
1	74	"UNEMP"	1	0.037
1	75	"EMP"	1	0.0017
1	75	"NILF"	1	0.1234
1	76	"EMP"	1	0.009
1	76	"NILF"	1	0.175
1	76	"UNEMP"	1	0.0589
1	77	"EMP"	1	0.0051
1	77	"NILF"	1	0.145
1	78	"EMP"	1	0.0056
1	78	"NILF"	1	0.1961
1	79	"EMP"	1	0.0033
1	79	"NILF"	1	0.0321
1	79	"UNEMP"	1	0.0238
1	80	"NILF"	1	0.1799
1	81	"NILF"	1	0.1084
1	82	"NILF"	1	0.1169
1	83	"NILF"	1	0.103
1	84	"EMP"	1	0.002
1	84	"NILF"	1	0.0862
1	85	"NILF"	1	0.1512
1	86	"NILF"	1	0.0178
1	87	"NILF"	1	0.0159
1	88	"NILF"	1	0.0324
1	89	"NILF"	1	0.0079
1	90	"EMP"	1	0.001
1	90	"NILF"	1	0.061
1	91	"NILF"	1	0.0048
1	92	"EMP"	1	0.0019
1	92	"NILF"	1	0.057
1	93	"NILF"	1	0.038
1	93	"UNEMP"	1	0.0172
1	94	"NILF"	1	0.0015
2	15	"EMP"	1	0.0481
2	15	"NILF"	1	0.7411
2	15	"UNEMP"	1	0.3376
2	16	"EMP"	1	0.2503
2	16	"NILF"	1	1.2124
2	16	"UNEMP"	1	1.0164
2	17	"EMP"	1	0.6125
2	17	"NILF"	1	1.937
2	17	"UNEMP"	1	2.0471
2	18	"EMP"	1	1.5087
2	18	"NILF"	1	3.8236
2	18	"UNEMP"	1	4.2457
2	19	"EMP"	1	2.5215
2	19	"NILF"	1	5.0309
2	19	"UNEMP"	1	5.5974
2	20	"EMP"	1	3.3108
2	20	"NILF"	1	5.5733
2	20	"UNEMP"	1	5.4496
2	21	"EMP"	1	4.4741
2	21	"NILF"	1	6.1014
2	21	"UNEMP"	1	7.1253
2	22	"EMP"	1	5.6969
2	22	"NILF"	1	6.6103
2	22	"UNEMP"	1	6.5864
2	23	"EMP"	1	6.3535
2	23	"NILF"	1	6.7216
2	23	"UNEMP"	1	6.6847
2	24	"EMP"	1	6.931
2	24	"NILF"	1	6.6443
2	24	"UNEMP"	1	6.5815
2	25	"EMP"	1	7.477
2	25	"NILF"	1	6.4305
2	25	"UNEMP"	1	6.2312
2	26	"EMP"	1	7.5192
2	26	"NILF"	1	6.5992
2	26	"UNEMP"	1	6.274
2	27	"EMP"	1	7.1357
2	27	"NILF"	1	5.1625
2	27	"UNEMP"	1	4.5112
2	28	"EMP"	1	6.5028
2	28	"NILF"	1	4.387
2	28	"UNEMP"	1	4.7473
2	29	"EMP"	1	5.8967
2	29	"NILF"	1	4.1334
2	29	"UNEMP"	1	3.6067
2	30	"EMP"	1	5.1029
2	30	"NILF"	1	3.3569
2	30	"UNEMP"	1	3.6302
2	31	"EMP"	1	4.0641
2	31	"NILF"	1	3.1389
2	31	"UNEMP"	1	3.1598
2	32	"EMP"	1	3.3321
2	32	"NILF"	1	2.4703
2	32	"UNEMP"	1	2.6212
2	33	"EMP"	1	2.906
2	33	"NILF"	1	2.0604
2	33	"UNEMP"	1	2.5674
2	34	"EMP"	1	2.326
2	34	"NILF"	1	1.6637
2	34	"UNEMP"	1	2.3094
2	35	"EMP"	1	1.8618
2	35	"NILF"	1	1.6394
2	35	"UNEMP"	1	1.4605
2	36	"EMP"	1	1.6226
2	36	"NILF"	1	1.122
2	36	"UNEMP"	1	1.7998
2	37	"EMP"	1	1.3963
2	37	"NILF"	1	1.3119
2	37	"UNEMP"	1	0.8626
2	38	"EMP"	1	1.1675
2	38	"NILF"	1	0.9646
2	38	"UNEMP"	1	1.0685
2	39	"EMP"	1	1.1082
2	39	"NILF"	1	0.9031
2	39	"UNEMP"	1	1.1663
2	40	"EMP"	1	1.0038
2	40	"NILF"	1	0.626
2	40	"UNEMP"	1	0.6303
2	41	"EMP"	1	0.8701
2	41	"NILF"	1	0.6941
2	41	"UNEMP"	1	1.5073
2	42	"EMP"	1	0.7031
2	42	"NILF"	1	0.6108
2	42	"UNEMP"	1	0.7188
2	43	"EMP"	1	0.6009
2	43	"NILF"	1	0.5989
2	43	"UNEMP"	1	0.8952
2	44	"EMP"	1	0.6478
2	44	"NILF"	1	0.5403
2	44	"UNEMP"	1	0.422
2	45	"EMP"	1	0.5129
2	45	"NILF"	1	0.4047
2	45	"UNEMP"	1	0.4258
2	46	"EMP"	1	0.501
2	46	"NILF"	1	0.4451
2	46	"UNEMP"	1	0.5586
2	47	"EMP"	1	0.4736
2	47	"NILF"	1	0.3509
2	47	"UNEMP"	1	0.5756
2	48	"EMP"	1	0.4182
2	48	"NILF"	1	0.407
2	48	"UNEMP"	1	0.4044
2	49	"EMP"	1	0.4753
2	49	"NILF"	1	0.4613
2	49	"UNEMP"	1	0.3176
2	50	"EMP"	1	0.3919
2	50	"NILF"	1	0.2685
2	50	"UNEMP"	1	0.3729
2	51	"EMP"	1	0.3215
2	51	"NILF"	1	0.3149
2	51	"UNEMP"	1	0.2936
2	52	"EMP"	1	0.3131
2	52	"NILF"	1	0.4018
2	52	"UNEMP"	1	0.1148
2	53	"EMP"	1	0.2329
2	53	"NILF"	1	0.2618
2	53	"UNEMP"	1	0.1805
2	54	"EMP"	1	0.2171
2	54	"NILF"	1	0.3406
2	54	"UNEMP"	1	0.0813
2	55	"EMP"	1	0.1763
2	55	"NILF"	1	0.2091
2	55	"UNEMP"	1	0.0648
2	56	"EMP"	1	0.1937
2	56	"NILF"	1	0.2847
2	56	"UNEMP"	1	0.1088
2	57	"EMP"	1	0.1446
2	57	"NILF"	1	0.2166
2	57	"UNEMP"	1	0.0382
2	58	"EMP"	1	0.154
2	58	"NILF"	1	0.1866
2	58	"UNEMP"	1	0.2436
2	59	"EMP"	1	0.1011
2	59	"NILF"	1	0.2184
2	59	"UNEMP"	1	0.0856
2	60	"EMP"	1	0.1082
2	60	"NILF"	1	0.1979
2	60	"UNEMP"	1	0.0431
2	61	"EMP"	1	0.0544
2	61	"NILF"	1	0.2502
2	61	"UNEMP"	1	0.0431
2	62	"EMP"	1	0.0539
2	62	"NILF"	1	0.176
2	62	"UNEMP"	1	0.0171
2	63	"EMP"	1	0.0375
2	63	"NILF"	1	0.2069
2	64	"EMP"	1	0.0217
2	64	"NILF"	1	0.1974
2	65	"EMP"	1	0.0205
2	65	"NILF"	1	0.11
2	65	"UNEMP"	1	0.0197
2	66	"EMP"	1	0.0256
2	66	"NILF"	1	0.1207
2	67	"EMP"	1	0.0316
2	67	"NILF"	1	0.0931
2	67	"UNEMP"	1	0.0336
2	68	"EMP"	1	0.0171
2	68	"NILF"	1	0.0843
2	69	"EMP"	1	0.0108
2	69	"NILF"	1	0.1018
2	70	"EMP"	1	0.0071
2	70	"NILF"	1	0.1218
2	70	"UNEMP"	1	0.0509
2	71	"EMP"	1	0.0021
2	71	"NILF"	1	0.0853
2	72	"EMP"	1	0.0053
2	72	"NILF"	1	0.0595
2	73	"EMP"	1	0.0034
2	73	"NILF"	1	0.0828
2	73	"UNEMP"	1	0.0654
2	74	"EMP"	1	0.0011
2	74	"NILF"	1	0.0385
2	75	"EMP"	1	0.0085
2	75	"NILF"	1	0.0562
2	76	"EMP"	1	0.0012
2	76	"NILF"	1	0.012
2	77	"EMP"	1	0.0077
2	77	"NILF"	1	0.0483
2	78	"EMP"	1	0.0014
2	78	"NILF"	1	0.0461
2	79	"EMP"	1	0.0011
2	79	"NILF"	1	0.0538
2	80	"NILF"	1	0.0328
2	81	"EMP"	1	0.0006
2	81	"NILF"	1	0.0213
2	82	"NILF"	1	0.0382
2	83	"NILF"	1	0.0395
2	84	"NILF"	1	0.0065
2	85	"NILF"	1	0.0247
2	86	"NILF"	1	0.0027
2	87	"NILF"	1	0.0075
2	88	"NILF"	1	0.0148
2	89	"NILF"	1	0.0285
2	90	"NILF"	1	0.0089
2	91	"NILF"	1	0.0106
2	92	"NILF"	1	0.0081
2	93	"NILF"	1	0.0153
2	94	"NILF"	1	0.0162
